Id,Account_status,Salary,Internal_PD,External_PD,Loan_amount,Profit,Banking_with_bank,Months_on_book,External_utilisation,Internal_utilisation,Spend_percentage,Probability,Profit_score
75249,In_order,1569372.0,0.0511425462459194,0.0681818181818181,70000.0,62.63,1,71.0,0.3611902254055192,0.818664,0.036023,0.3482969426047778,4.0
75253,In_order,186000.0,0.162132752992383,0.6818181818181818,25000.0,1067.42,1,22.0,0.7123703319502075,0.497414,0.536256,0.6207357111487303,7.0
75283,In_order,204000.0,0.0310119695321001,0.2159090909090909,25000.0,177.22,0,124.0,0.2264206096451319,0.36635,0.097467,0.4343536588359579,5.0
75286,In_order,370632.0,0.0625680087051142,0.2443181818181818,47500.0,429.18,1,56.0,0.9107165706973768,0.946241,0.157697,0.4474185652221742,5.0
75290,In_order,300000.0,0.1131664853101196,0.0795454545454545,47500.0,-108.35,0,63.0,0.3747760031164784,0.176761,0.031201,0.5498731819478865,6.0
75297,In_order,700728.0,0.0478781284004352,0.1306818181818181,45500.0,445.49,0,131.0,0.3340456140350877,0.449829,0.097216,0.4820434723271269,5.0
75299,In_order,493872.0,0.2187159956474428,0.5511363636363636,43400.0,141.44,0,243.0,1.056918015102481,0.798863,0.106883,0.4417905570676353,5.0
75302,In_excess,115200.0,0.6653971708378672,0.5397727272727273,12000.0,-477.55,1,23.0,1.1373711340206183,0.860791,0.004264,0.1993263752896887,2.0
75305,In_order,400008.0,0.0990206746463547,0.0511363636363636,92300.0,331.75,1,315.0,0.7896402254009536,0.545513,0.096831,0.4276508772908005,5.0
75311,In_order,179340.0,0.1964091403699673,0.6306818181818182,15000.0,188.28,1,42.0,0.3946682464454976,0.887008,0.119938,0.5088959259535524,6.0
75314,In_order,420000.0,0.0418933623503808,0.0625,158300.0,464.15,0,327.0,0.5442735447231425,0.504232,0.089603,0.2582136522124797,3.0
75318,In_order,518988.0,0.0620239390642002,0.1590909090909091,80000.0,-552.58,0,103.0,0.0439787722317842,0.216471,0.003906,0.3585318529088545,4.0
75320,In_order,412164.0,0.0195865070729053,0.6704545454545454,16000.0,190.49,1,38.0,0.5773773987206823,0.774544,0.18958,0.5221193037288256,6.0
75326,In_order,300000.0,0.0,0.4602272727272727,39900.0,278.04,1,25.0,0.1579846269216347,0.4846,0.325927,0.526959588426545,6.0
75356,In_order,96000.0,0.1164309031556039,0.3806818181818182,14700.0,1130.51,1,109.0,0.4479671939074399,0.759935,0.031053,0.4499451278466537,5.0
75362,In_order,120000.0,0.1316648531011969,0.5625,4900.0,157.84,1,17.0,0.2326117216117216,0.79061,0.531012,0.6094048071736815,7.0
75374,In_order,252000.0,0.0038084874863982,0.5965909090909091,22600.0,62.86,0,27.0,0.9008333333333334,0.096174,0.088015,0.4739619353611045,5.0
75375,In_order,243624.0,0.1430903155603917,0.2897727272727273,25000.0,-265.58,1,18.0,0.3895813586097946,0.509079,0.168621,0.4679310793252665,5.0
75378,In_order,192000.0,0.1964091403699673,0.7670454545454546,7300.0,-276.65,0,20.0,0.3776321585903083,0.871535,0.111268,0.518962333835579,6.0
75381,In_order,456000.0,0.0380848748639825,0.1306818181818181,105700.0,934.71,0,264.0,0.7585423400129282,0.582709,0.186949,0.485019412008091,5.0
75382,In_order,208800.0,0.2187159956474428,0.1875,25500.0,12.71,0,166.0,0.1292200557103064,0.549038,0.149201,0.4905289150451123,5.0
75390,In_order,252000.0,0.0620239390642002,0.3636363636363636,10000.0,135.04,0,219.0,0.3884420289855072,0.522883,0.122845,0.538654084642109,6.0
75403,In_order,192000.0,0.2187159956474428,0.4943181818181818,7000.0,80.16,0,45.0,0.1508081791626095,0.369168,0.061973,0.8099841612656549,9.0
75407,In_order,975252.0,0.0038084874863982,0.5454545454545454,104300.0,252.97,1,228.0,0.3912395580706009,0.187103,0.074787,0.2352033955095919,3.0
75418,In_order,252000.0,0.6653971708378672,0.7727272727272727,13000.0,1069.05,0,17.0,0.7066764705882352,1.007326,0.00212,0.5909329438833768,6.0
75433,In_order,144000.0,0.0990206746463547,0.2443181818181818,28000.0,343.45,0,45.0,0.1968469055374593,0.326235,0.136445,0.6526240210210565,7.0
75440,In_order,249768.0,0.0625680087051142,0.625,15500.0,439.7,1,24.0,0.9726777251184834,0.916574,0.22903,0.5257079963504319,6.0
75446,In_order,327600.0,0.1022850924918389,0.4034090909090909,20259.0,53.62,1,59.0,0.561123178807947,0.643789,0.068581,0.5890821160516444,6.0
75450,In_order,67440.0,0.3590859630032644,0.5,5500.0,273.6,1,18.0,0.4504225352112676,0.841635,0.118172,0.612290322425823,7.0
75458,In_order,109992.0,0.3068552774755169,0.6761363636363636,11100.0,77.39,1,16.0,0.2751966873706004,0.886496,0.022105,0.4851060189992315,5.0
75461,In_order,1004592.0,0.0125136017410228,0.1477272727272727,2000.0,-74.1,1,35.0,0.3428596087456847,0.491816,0.691672,0.8315924139053539,9.0
75462,In_order,301716.0,0.0418933623503808,0.4943181818181818,20000.0,222.72,0,14.0,0.325510502283105,0.777762,0.223739,0.3541011747547701,4.0
75464,In_order,216000.0,0.2752992383025027,0.7215909090909091,19500.0,4014.51,1,14.0,0.5065930831493746,0.972366,0.385429,0.7946992053302715,8.0
75500,In_order,180000.0,0.2132752992383024,0.3863636363636363,14800.0,55.37,0,30.0,0.277902394106814,0.576646,0.030525,0.5614953976240231,6.0
75503,In_order,420000.0,0.7660500544069639,0.4772727272727273,15000.0,4420.37,0,128.0,0.9848293172690764,0.794014,0.103173,0.7109299549656038,8.0
75504,In_order,140748.0,0.0092491838955386,0.2329545454545454,80700.0,408.28,1,67.0,0.294047619047619,0.053245,0.010241,0.8411134886807158,9.0
75511,In_order,272256.0,0.0859630032644178,0.1988636363636363,42500.0,2621.38,1,77.0,0.8906537618699781,0.897304,0.005863,0.4842165250064557,5.0
75521,In_order,839340.0,0.0038084874863982,0.3238636363636363,66300.0,297.96,1,206.0,0.5762979635584137,0.910559,0.121615,0.4464175720762868,5.0
75530,In_order,90000.0,0.0625680087051142,0.6420454545454546,7000.0,76.36,1,28.0,0.7816919191919192,0.550262,0.13854,0.6525047806191517,7.0
75537,In_order,554880.0,0.0272034820457018,0.1363636363636363,72700.0,1296.74,1,195.0,1.1646279342723005,0.907041,0.152469,0.4925361417516578,5.0
75561,In_order,557868.0,0.0310119695321001,0.096590909090909,90000.0,171.72,1,196.0,0.506471506635441,0.714237,0.209941,0.4000409924903587,5.0
75568,In_order,240000.0,0.0081610446137105,0.6534090909090909,37500.0,248.11,0,83.0,0.5214264705882353,0.244243,0.201764,0.4668636376147452,5.0
75571,In_order,329376.0,0.0,0.3352272727272727,50000.0,173.54,0,96.0,0.7110543018335684,0.182797,0.005313,0.5736127558690667,6.0
75575,In_order,396000.0,0.0081610446137105,0.4090909090909091,45600.0,301.67,0,341.0,0.1744817073170731,0.458525,0.406263,0.4381257193287713,5.0
75593,In_excess,137520.0,0.912948857453754,0.5113636363636364,25000.0,-55.34,1,100.0,1.1021617647058823,1.002362,0.0141,0.3755992536909044,4.0
75596,In_order,240000.0,0.0723612622415669,0.625,20000.0,303.45,0,30.0,1.0295500595947558,0.715791,0.176344,0.4734047720237609,5.0
75597,In_order,720000.0,0.0511425462459194,0.1704545454545454,25500.0,-67.43,1,33.0,0.0300666333499916,0.142878,0.044651,0.3681081159449705,4.0
75601,In_order,300000.0,0.0038084874863982,0.1931818181818181,81100.0,-30.32,1,383.0,1.114381287726358,0.611447,0.105015,0.3942355020384341,4.0
75603,In_order,332400.0,0.0990206746463547,0.3465909090909091,9900.0,22.62,0,243.0,0.7536183496199783,0.960124,0.149527,0.4090196365503822,5.0
75606,In_order,600000.0,0.1131664853101196,0.2386363636363636,35000.0,-227.53,1,254.0,0.4562140316844487,0.977585,0.109572,0.3999938593241137,4.0
75612,In_order,300000.0,0.1583242655059847,0.7329545454545454,30000.0,4728.82,1,59.0,0.5519777777777778,0.653137,0.025611,0.3623808808066589,4.0
75613,In_order,366756.0,0.0195865070729053,0.1704545454545454,125600.0,4414.88,1,119.0,0.5051461859749395,0.449614,0.122666,0.504405033244514,6.0
75617,In_order,217200.0,0.0418933623503808,0.3068181818181818,46500.0,146.09,1,17.0,0.3340532544378698,0.12953,0.14129,0.4831562325166757,5.0
75619,In_order,324000.0,0.0,0.2556818181818182,16500.0,151.67,1,29.0,0.6800857843137255,0.369171,0.494814,0.6288093671217391,7.0
75623,In_order,216000.0,0.6915125136017409,0.7215909090909091,26000.0,3421.31,0,21.0,0.5245556640625,0.990064,0.109681,0.5979434903234143,6.0
75625,In_order,268800.0,0.0081610446137105,0.1363636363636363,26400.0,-81.39,1,133.0,0.3428537666174298,0.665871,0.335688,0.4201120538802452,5.0
75630,In_arrears,288000.0,0.2415669205658324,0.096590909090909,52000.0,-599.81,0,133.0,0.1104086202071088,0.060408,0.002709,0.3031171705364945,4.0
75645,In_order,771996.0,0.0092491838955386,0.2727272727272727,196200.0,358.98,1,69.0,0.8686018957345971,0.294299,0.07248,0.3992754274450422,4.0
75646,In_order,139356.0,0.1430903155603917,0.2159090909090909,23200.0,79.59,0,18.0,0.3829505813953488,0.2966,0.020846,0.6164452820121541,7.0
75651,In_order,93960.0,0.0625680087051142,0.5965909090909091,7000.0,194.02,1,24.0,0.6030645161290322,0.654181,0.181705,0.5511120235807064,6.0
75652,In_order,368400.0,0.0092491838955386,0.1590909090909091,108400.0,-111.98,0,65.0,0.1869855072463768,0.299634,0.159858,0.3829454040613147,4.0
75659,In_order,133776.0,0.1164309031556039,0.3409090909090909,36700.0,-594.13,1,58.0,1.008590337524818,0.918694,0.287511,0.4315296342222984,5.0
75670,In_order,110184.0,0.162132752992383,0.4318181818181818,10000.0,251.7,0,15.0,1.1119298245614035,0.8689,0.26671,0.5700775493721175,6.0
75691,In_order,648000.0,0.0081610446137105,0.1193181818181818,154040.0,1358.47,0,314.0,0.3551121265972751,0.234716,0.302741,0.7407883242996864,8.0
75697,In_order,780000.0,0.0038084874863982,0.5056818181818182,11700.0,11.47,0,155.0,0.3899496644295302,0.632017,0.157209,0.3532772729262221,4.0
75702,In_order,348516.0,0.0195865070729053,0.7272727272727273,22500.0,118.55,1,44.0,0.7544212218649518,0.890758,0.001665,0.2556374933951472,3.0
75703,In_order,343956.0,0.3590859630032644,0.2784090909090909,27500.0,-210.24,1,16.0,1.0215723873441995,0.874722,0.001886,0.3954438787683172,4.0
75705,In_order,183780.0,0.0,0.1761363636363636,40000.0,828.54,1,33.0,0.477797157622739,0.612213,0.35166,0.7221362103637357,8.0
75706,In_order,405072.0,0.0125136017410228,0.4715909090909091,6000.0,9.63,0,228.0,0.0927940379403794,0.873443,0.039436,0.5139504987832033,6.0
75707,In_order,216000.0,0.0,0.5227272727272727,20000.0,69.97,1,26.0,0.0553990877993158,0.174524,0.181994,0.6314105221892581,7.0
75720,In_order,295560.0,0.0511425462459194,0.4602272727272727,24600.0,164.54,0,21.0,0.8333333333333334,0.459366,0.135302,0.4508091137266747,5.0
75729,In_order,306000.0,0.0625680087051142,0.2102272727272727,13800.0,157.07,1,35.0,0.2394854368932039,0.502822,0.097851,0.4710229076726533,5.0
75730,In_arrears,360000.0,0.0380848748639825,0.2386363636363636,28100.0,-327.81,1,208.0,0.4997103448275862,0.43684,0.010083,0.4456928413219095,5.0
75737,In_order,144000.0,0.1430903155603917,0.7272727272727273,32400.0,-1328.79,1,36.0,0.8285483870967741,0.648326,0.235539,0.4133926857467132,5.0
75738,In_order,320988.0,0.0571273122959738,0.5909090909090909,31000.0,325.36,1,13.0,0.2280303627760252,0.660896,0.660281,0.6637721651311765,7.0
75754,In_order,193512.0,0.0195865070729053,0.3181818181818182,50900.0,3092.63,1,37.0,0.9241202254226676,0.864543,0.004789,0.5250085239307454,6.0
75755,In_order,360000.0,0.0375408052230685,0.1534090909090909,26000.0,549.43,0,143.0,0.3415969092079845,0.760939,0.424006,0.6539111011709388,7.0
75761,In_order,187200.0,0.1583242655059847,0.7215909090909091,8700.0,522.58,0,63.0,0.1378131634819533,0.804421,0.285734,0.6736710636527936,7.0
75765,In_order,363840.0,0.162132752992383,0.2329545454545454,57500.0,1133.42,0,23.0,0.3762782468837957,0.569777,0.137845,0.5247827044055552,6.0
75780,In_order,145140.0,0.0310119695321001,0.034090909090909,134100.0,606.91,1,262.0,0.1821091396049548,0.161644,0.046086,0.4292572381604705,5.0
75781,In_order,250080.0,0.0092491838955386,0.4772727272727273,50700.0,291.46,1,55.0,0.5722455679579777,0.305932,0.151089,0.4487969344636944,5.0
75789,In_order,599868.0,0.0620239390642002,0.4545454545454545,7000.0,13.87,0,230.0,0.5705008274540545,0.710883,0.436246,0.4005875226205286,5.0
75790,In_order,289404.0,0.0092491838955386,0.1704545454545454,69000.0,463.47,1,40.0,0.7117219387755102,0.352823,0.048636,0.4426403162042665,5.0
75794,In_order,384000.0,0.0,0.1477272727272727,20000.0,107.54,1,30.0,0.2218968609865471,0.344136,0.491526,0.4141730800396049,5.0
75798,In_order,132000.0,0.0511425462459194,0.0909090909090909,6400.0,240.69,1,25.0,0.2713475177304965,0.763737,0.211501,0.5946870401876763,6.0
75803,In_order,174000.0,0.1838955386289444,0.3068181818181818,13000.0,79.11,0,16.0,0.2144095238095238,0.633382,0.106344,0.4825439530920397,5.0
75819,In_order,487140.0,0.2410228509249183,0.7784090909090909,11000.0,-544.08,1,18.0,0.2714959183673469,0.634373,0.199182,0.4661681082696938,5.0
75837,In_order,144000.0,0.0125136017410228,0.1590909090909091,22000.0,12.07,0,174.0,0.0207960199004975,0.071351,0.028621,0.7393414089009269,8.0
75838,In_order,348000.0,0.1131664853101196,0.4147727272727273,55000.0,966.41,1,49.0,0.6884717868338558,0.814604,0.018167,0.4330128589000202,5.0
75839,In_order,223044.0,0.0223068552774755,0.1704545454545454,42500.0,573.5,0,50.0,1.1265037194473964,0.749819,0.24878,0.5267621186735552,6.0
75840,In_order,101400.0,0.1316648531011969,0.4488636363636363,27500.0,744.05,1,79.0,0.3487585421412301,0.910773,0.009344,0.4701158878437489,5.0
75844,In_order,205224.0,0.1964091403699673,0.5397727272727273,16000.0,416.98,0,58.0,0.3048469688051795,0.885839,0.255375,0.6079476108020381,7.0
75860,In_order,130428.0,0.162132752992383,0.5965909090909091,5000.0,-133.96,1,14.0,0.3158131487889273,0.697934,0.19,0.5732571250101567,6.0
75863,In_order,360000.0,0.0625680087051142,0.6590909090909091,50000.0,-9000.87,0,24.0,0.5572722772277228,0.547184,0.070252,0.1776522286178757,2.0
75864,In_excess,120000.0,0.7138193688792164,0.4886363636363636,24000.0,109.26,1,61.0,1.019077034883721,1.003322,0.109043,0.4977538123675455,5.0
75870,In_order,101640.0,0.0223068552774755,0.3295454545454545,5000.0,122.67,0,65.0,0.7087088607594937,0.732443,0.401377,0.7150587392282608,8.0
75872,In_order,840000.0,0.0625680087051142,0.6193181818181818,28000.0,32.91,1,29.0,0.5545839753466872,0.769056,0.301148,0.4307151020176988,5.0
75876,In_order,599988.0,0.5467899891186072,0.2159090909090909,53900.0,230.47,1,375.0,0.4305317305609703,0.904968,0.082482,0.4021787137177913,5.0
75880,In_order,180000.0,0.1284004352557127,0.3125,26400.0,1423.24,0,121.0,1.0363930950938824,0.907937,0.02758,0.494197073952083,5.0
75884,In_order,343644.0,0.0625680087051142,0.2954545454545454,10000.0,91.24,1,28.0,0.5226881720430108,0.914848,0.21776,0.4313642947502973,5.0
75886,In_order,73320.0,0.0418933623503808,0.1988636363636363,19700.0,263.17,1,202.0,0.485153452685422,0.778919,0.732332,0.4741252438830344,5.0
75892,In_order,336000.0,0.1131664853101196,0.1988636363636363,13500.0,773.21,0,50.0,0.3841116995666827,0.808883,0.065801,0.5648252449453349,6.0
75897,In_order,480000.0,0.0620239390642002,0.2215909090909091,65000.0,1015.95,0,120.0,0.4637669764117226,0.138531,0.035071,0.6938903562587913,7.0
75905,In_order,1248228.0,0.0625680087051142,0.375,23300.0,226.73,1,20.0,0.5264008346942479,0.592939,0.084315,0.3308877688268452,4.0
75906,In_order,185580.0,0.4347116430903155,0.1534090909090909,39500.0,-1173.76,1,18.0,0.3439525283797729,0.549339,0.26427,0.3977870402444088,4.0
75913,In_arrears,372000.0,0.1757344940152339,0.4261363636363636,55000.0,-34.36,0,84.0,0.633920424403183,0.858433,0.19577,0.3897184979365898,4.0
75918,In_order,132000.0,0.6915125136017409,0.6704545454545454,7000.0,404.25,1,39.0,0.8845754716981132,0.964314,0.065175,0.6212458531166118,7.0
75925,In_order,396000.0,0.0125136017410228,0.1022727272727272,10000.0,369.85,0,180.0,0.2114612954186414,0.905151,0.139704,0.4992223470840466,5.0
75932,In_arrears,2400000.0,0.0489662676822633,0.5170454545454546,55800.0,1.57,1,369.0,0.1055386740331491,0.183608,0.414571,0.4539535239169883,5.0
75935,In_order,160416.0,0.0380848748639825,0.2443181818181818,14600.0,457.45,1,38.0,0.7850251889168766,0.755251,0.062519,0.581171222835534,6.0
75964,In_order,133680.0,0.1964091403699673,0.4318181818181818,5800.0,195.46,0,36.0,0.6964347826086956,0.873458,0.21345,0.651986698609284,7.0
75975,In_arrears,261000.0,0.9885745375408048,0.5,35100.0,641.06,0,245.0,1.149412890874282,0.858551,0.146283,0.339689219638222,4.0
75979,In_order,560088.0,0.0625680087051142,0.5340909090909091,45200.0,128.71,1,22.0,0.5836721413077162,0.909668,0.155113,0.4356431366124806,5.0
75981,In_order,1000008.0,0.0489662676822633,0.0852272727272727,20000.0,13.68,1,317.0,0.2629683972911963,0.399817,0.285578,0.4276316850468086,5.0
75994,In_order,182124.0,0.1284004352557127,0.2386363636363636,28900.0,-125.0,0,49.0,0.496396694214876,0.223039,0.00248,0.7705637599411475,8.0
75996,In_order,982716.0,0.0310119695321001,0.2840909090909091,156600.0,1098.77,1,83.0,0.8330629934775146,0.624416,0.226229,0.4210635074577272,5.0
76044,In_order,73200.0,0.0418933623503808,0.2329545454545454,15000.0,162.47,1,66.0,0.7378853383458647,0.673195,0.048722,0.510878152402125,6.0
76057,In_order,312000.0,0.3590859630032644,0.5568181818181818,5000.0,735.95,0,19.0,0.2247486033519553,0.898884,0.223369,0.6947153283784174,7.0
76058,In_order,541596.0,0.0272034820457018,0.0568181818181818,9100.0,76.06,1,170.0,0.707874149659864,0.964665,0.142319,0.4314279584841016,5.0
76063,In_order,131268.0,0.0859630032644178,0.625,13500.0,548.3,0,58.0,0.4570310296191819,0.813015,0.120169,0.6056580220860592,7.0
76067,In_order,131088.0,0.0625680087051142,0.5454545454545454,31600.0,-512.06,1,85.0,0.4307755662319835,0.512806,0.149044,0.2786578701584297,3.0
76074,In_order,400008.0,0.0375408052230685,0.125,30000.0,433.11,0,308.0,0.5219729015201586,0.987837,0.069602,0.4719693477154234,5.0
76075,In_order,655668.0,0.0092491838955386,0.0795454545454545,195800.0,3101.43,1,69.0,0.5248255145085006,0.393043,0.040516,0.4635928855557879,5.0
76080,In_order,756000.0,0.0092491838955386,0.25,90000.0,2974.71,1,61.0,0.5037471064814815,0.606951,0.193839,0.4741172767480809,5.0
76092,In_excess,90000.0,0.0625680087051142,0.5795454545454546,7800.0,144.2,1,43.0,1.1799418604651162,0.968212,0.186388,0.5951774858459649,6.0
76101,In_order,149784.0,0.2791077257889009,0.4204545454545454,60000.0,-648.81,1,39.0,0.9215169300225734,0.839577,0.447962,0.3629897621576227,4.0
76102,In_order,540000.0,0.0038084874863982,0.2102272727272727,52000.0,343.69,1,182.0,0.2271427295462665,0.669524,0.149083,0.4205952574895069,5.0
76111,In_order,1034400.0,0.2791077257889009,0.4147727272727273,75000.0,564.91,1,178.0,0.8189085318985396,0.74299,0.002597,0.4677959858880859,5.0
76124,In_order,186000.0,0.1583242655059847,0.6875,14000.0,363.42,1,41.0,0.539383775351014,0.881137,0.083762,0.7590318370580589,8.0
76132,In_order,400200.0,0.0223068552774755,0.0568181818181818,80000.0,448.45,0,47.0,0.5629723098492815,0.362586,0.147133,0.2888194572712487,3.0
76153,In_order,348000.0,0.3068552774755169,0.3295454545454545,30300.0,-154.65,0,62.0,0.696212035197275,0.979364,0.133788,0.4598041290622207,5.0
76154,In_order,245700.0,0.1284004352557127,0.1363636363636363,20800.0,-261.64,0,274.0,0.3583339680121858,0.861366,0.071096,0.4218228074993486,5.0
76171,In_order,83340.0,0.0418933623503808,0.6761363636363636,27400.0,319.61,1,35.0,0.8882905982905983,0.710489,0.158035,0.5377865555574868,6.0
76174,In_order,187416.0,0.2410228509249183,0.5909090909090909,27500.0,90.58,1,16.0,0.3641125541125541,0.371312,0.082502,0.4889855865509549,5.0
76184,In_order,119592.0,0.0756256800870511,0.2727272727272727,7650.0,4.22,1,97.0,0.1403042876901798,0.971387,0.355937,0.5579125117716753,6.0
76189,In_order,247164.0,0.309031556039173,0.1875,5000.0,-242.45,1,99.0,0.1278915662650602,0.776837,0.053965,0.5373219127750557,6.0
76191,In_order,276000.0,0.1131664853101196,0.2954545454545454,21000.0,100.38,1,162.0,0.6091967871485944,0.923027,0.12656,0.5051673111330264,6.0
76202,In_order,85116.0,0.0625680087051142,0.1534090909090909,19400.0,37.91,1,78.0,0.584788882950294,0.85548,0.046966,0.342135671157663,4.0
76211,In_order,90000.0,0.3068552774755169,0.7272727272727273,5300.0,43.1,0,25.0,0.644915611814346,0.881293,0.087736,0.6162471692572151,7.0
76220,In_order,444000.0,0.0723612622415669,0.4090909090909091,18000.0,230.46,0,23.0,0.5241407119021134,0.650249,0.137308,0.623922523836776,7.0
76227,In_order,192000.0,0.0223068552774755,0.7727272727272727,8800.0,923.98,1,41.0,0.1401088308457711,0.985056,0.574053,0.7342288116520034,8.0
76238,In_order,194400.0,0.0195865070729053,0.2670454545454545,25600.0,306.65,1,120.0,0.9045462878093492,0.933507,0.097397,0.4838147293374144,5.0
76241,In_order,252000.0,0.0418933623503808,0.4886363636363636,20000.0,29.31,1,13.0,0.2529840142095915,0.252039,0.087818,0.5878335221094442,6.0
76242,In_order,164664.0,0.162132752992383,0.5227272727272727,4500.0,1077.56,0,18.0,0.2976520681265207,0.895115,0.242171,0.8837236296349804,9.0
76244,In_order,195384.0,0.0625680087051142,0.1647727272727272,36700.0,-850.53,1,58.0,0.5065671123458934,0.804437,0.082206,0.413321917914268,5.0
76254,In_order,435132.0,0.8650707290533186,0.8352272727272727,10000.0,433.06,1,14.0,0.3676849067949488,0.941549,0.120333,0.6001709360718595,7.0
76263,In_order,670728.0,0.3411316648531012,0.5,11100.0,2281.0,1,48.0,0.3759019886363636,0.813014,0.017378,0.7913307625470423,8.0
76266,In_order,420000.0,0.1583242655059847,0.5909090909090909,47700.0,1089.93,1,69.0,1.081717391304348,0.870621,1.302674,0.4329555145432297,5.0
76272,In_order,744000.0,0.0620239390642002,0.0795454545454545,100000.0,652.71,0,146.0,1.1932542161149282,0.485478,0.161429,0.4576804928588814,5.0
76279,In_order,840000.0,0.1022850924918389,0.2159090909090909,93100.0,1337.26,1,27.0,0.9972773654916512,0.853005,0.037578,0.4206924001183722,5.0
76281,In_order,197820.0,0.2752992383025027,0.3579545454545454,28500.0,-22.19,1,35.0,0.5351820464532329,0.963022,0.07519,0.3435381876525303,4.0
76286,In_order,360000.0,0.0620239390642002,0.0795454545454545,53200.0,274.07,0,429.0,0.8535429864253393,0.443092,0.038658,0.4872100272941571,5.0
76300,In_order,547080.0,0.0620239390642002,0.5113636363636364,50000.0,1860.32,1,64.0,0.6425238450074515,0.399401,0.096177,0.434567153330431,5.0
76321,In_order,231072.0,0.0195865070729053,0.3465909090909091,10000.0,241.87,1,123.0,0.1491696606786427,0.861835,0.163292,0.6009885414110177,7.0
76326,In_arrears,300000.0,0.7878128400435254,0.7272727272727273,49700.0,-5726.57,0,39.0,0.006526079361118,0.345167,0.161754,0.2221905799146203,3.0
76330,In_order,84000.0,0.0195865070729053,0.3863636363636363,11100.0,83.39,1,21.0,0.3053703703703703,0.918893,0.290039,0.4909309481256529,5.0
76338,In_order,84000.0,0.0511425462459194,0.4318181818181818,23000.0,146.57,1,70.0,0.6741563393708294,0.784269,0.116739,0.4473914729225906,5.0
76342,In_order,327792.0,0.1430903155603917,0.6079545454545454,22900.0,308.03,0,29.0,0.2868239980685659,0.627425,0.038293,0.3784848060532315,4.0
76358,In_order,248040.0,0.0418933623503808,0.2443181818181818,28400.0,250.41,1,106.0,0.6501190948789202,0.886792,0.079554,0.4347900179299157,5.0
76362,In_order,228984.0,0.2415669205658324,0.3806818181818182,53000.0,3573.25,0,89.0,0.4663826815642458,0.860867,0.129457,0.5682339019345322,6.0
76367,In_arrears,103812.0,0.0380848748639825,0.3977272727272727,2000.0,-44.75,0,187.0,0.0986369426751592,0.869157,0.16243,0.5939043686008599,6.0
76380,In_order,305436.0,0.1131664853101196,0.1534090909090909,10000.0,142.37,1,36.0,0.2152164407520769,0.835858,0.064482,0.4497250184749355,5.0
76384,In_order,144000.0,0.2638737758433079,0.625,15000.0,551.75,0,117.0,0.1351064093046275,0.965705,0.068889,0.4668549934347717,5.0
76386,In_order,120000.0,0.2638737758433079,0.3863636363636363,54000.0,220.53,0,33.0,0.7451456575006806,0.630693,0.049384,0.3694776278032863,4.0
76387,In_order,84000.0,0.1964091403699673,0.6761363636363636,3800.0,83.11,0,20.0,0.0787884615384615,0.759155,0.357578,0.717603221383907,8.0
76392,In_order,1000008.0,0.0081610446137105,0.4375,10000.0,-114.86,1,164.0,0.0783688874302592,0.789812,0.981552,0.3834223443073468,4.0
76394,In_order,120000.0,0.0990206746463547,0.1420454545454545,20000.0,565.75,0,120.0,1.1994258872651358,0.801483,0.063119,0.543865279655756,6.0
76434,In_arrears,900000.0,0.0380848748639825,0.1306818181818181,20000.0,-31.63,1,343.0,0.0954422476586888,0.270809,0.603988,0.2270090391944776,3.0
76440,In_order,2576232.0,0.1022850924918389,0.3806818181818182,60000.0,2526.82,1,28.0,0.7662429954151808,0.967574,0.057119,0.45498942237774,5.0
76459,In_order,517524.0,0.1430903155603917,0.2329545454545454,50000.0,433.53,1,18.0,0.543763388510224,0.78729,0.253704,0.4701132010762974,5.0
76466,In_order,553740.0,0.0489662676822633,0.6534090909090909,11200.0,201.34,0,80.0,0.1099021418020679,0.951681,0.609901,0.6916657651888942,7.0
76474,In_order,234504.0,0.0195865070729053,0.25,45000.0,628.11,1,60.0,0.6273709273182957,0.818505,0.186667,0.4534772679409798,5.0
76487,In_order,763188.0,0.162132752992383,0.2102272727272727,68900.0,254.51,1,18.0,0.3759675550405562,0.818997,0.213735,0.4298401291295629,5.0
76493,In_order,253464.0,0.3068552774755169,0.3409090909090909,17600.0,722.42,1,16.0,0.439453125,0.94992,0.204774,0.5790917491132072,6.0
76498,In_order,336000.0,0.0125136017410228,0.0568181818181818,77400.0,525.1,0,338.0,0.9348657805577274,0.537528,0.048185,0.4434391263725909,5.0
76504,In_order,210144.0,0.2752992383025027,0.5909090909090909,5000.0,456.62,1,35.0,0.2066666666666666,0.993329,0.212137,0.8248976293786183,9.0
76518,In_order,384000.0,0.1838955386289444,0.5340909090909091,50000.0,3293.61,1,23.0,0.27289535092443,0.904821,0.223632,0.6431660517067181,7.0
76519,In_order,80256.0,0.0223068552774755,0.1704545454545454,21000.0,233.09,0,67.0,0.2571486213853396,0.486428,0.088849,0.462145942043214,5.0
76525,In_order,229344.0,0.0859630032644178,0.3068181818181818,21600.0,7.36,1,31.0,0.3839756782039289,0.360489,0.189268,0.4896965068808573,5.0
76532,In_order,325440.0,0.2410228509249183,0.5511363636363636,7200.0,54.93,1,20.0,0.5612405200433369,0.924964,0.673434,0.5538926417275448,6.0
76542,In_order,408000.0,0.1430903155603917,0.4545454545454545,28900.0,92.88,0,29.0,0.3572224063639377,0.779011,0.094377,0.3436039409666029,4.0
